ref_id,source_type,source_num,RA,DEC,W1mag,W2mag,W3mag,W4mag,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,Jmag,Hmag,Kmag,W12,W23,W34,bp_rp_mag,JHmag,HKmag,RJ,KW1
179,WR,1,251.749625,-45.92380556,4.862,3.796,4.289,4.052,15.267295,19.261606,13.663252,9.691,7.842,6.407,1.066,-0.493,0.237,5.598354,1.849,1.435,3.972252,1.545
201,WR,1,252.740125,-43.67438889,7.091,6.443,6.033,5.403,15.247397,18.264486,13.739231,10.647,9.414,8.318,0.648,0.41,0.63,4.525255,1.233,1.096,3.092231,1.227
202,WR,1,253.0802083,-41.85452778,4.654,3.873,3.749,2.98,6.299737,6.49759,5.895589,5.441,5.269,4.978,0.781,0.124,0.769,0.602001,0.172,0.291,0.454589,0.324
203,WR,1,253.5820833,-41.81988889,5.287,4.52,4.169,3.412,6.559033,6.670563,6.303947,5.963,5.808,5.389,0.767,0.351,0.757,0.366616,0.155,0.419,0.340947,0.102
204,WR,1,253.74375,-41.15086111,4.612,4.022,3.955,3.196,5.671538,5.784948,5.404865,5.148,5.09,4.904,0.59,0.067,0.759,0.380083,0.058,0.186,0.256865,0.292
206,WR,1,254.759125,-45.71947222,4.858,3.479,3.484,3.347,13.246547,14.749877,12.047398,9.457,7.767,6.309,1.379,-0.005,0.137,2.702479,1.69,1.458,2.590398,1.451
207,WR,1,255.66825,-45.98763889,6.673,6.182,5.413,4.516,11.072141,12.294658,9.981694,8.294,7.756,7.116,0.491,0.769,0.897,2.312964,0.538,0.64,1.687694,0.443
208,WR,1,256.0192917,-45.20419444,8.133,7.754,7.082,6.234,11.585159,12.273957,10.751688,9.475,9.043,8.692,0.379,0.672,0.848,1.522269,0.432,0.351,1.276688,0.559
209,WR,1,257.727625,-46.60016667,8.983,8.662,7.886,7.13,12.048135,12.583439,11.312214,10.264,9.889,9.528,0.321,0.776,0.756,1.271225,0.375,0.361,1.048214,0.545
210,WR,1,257.8404167,-39.88944444,7.768,7.508,7.14,5.673,12.136738,13.165592,11.114565,9.582,8.962,8.504,0.26,0.368,1.467,2.051027,0.62,0.458,1.532565,0.736
212,WR,1,259.5960833,-34.4085,6.369,5.917,5.39,4.723,9.300481,9.430143,8.299924,7.436,7.136,6.666,0.452,0.527,0.667,1.130219,0.3,0.47,0.863924,0.297
213,WR,1,259.7202917,-38.83433333,6.647,6.373,5.784,3.554,10.880772,12.153443,9.766171,7.981,7.452,7.085,0.274,0.589,2.23,2.387272,0.529,0.367,1.785171,0.438
214,WR,1,259.7072083,-33.9615,7.565,7.144,6.453,5.702,11.734806,12.823287,10.677207,9.033,8.564,8.052,0.421,0.691,0.751,2.14608,0.469,0.512,1.644207,0.487
215,WR,1,259.7521667,-38.81425,6.186,5.836,5.404,3.067,10.1126,11.229834,9.051291,7.385,6.963,6.578,0.35,0.432,2.337,2.178543,0.422,0.385,1.666291,0.392
216,WR,1,259.8745833,-45.63997222,5.328,4.561,4.238,3.497,6.768319,6.842983,6.587631,6.251,6.09,5.52,0.767,0.323,0.741,0.255352,0.161,0.57,0.336631,0.192
217,WR,1,260.09175,-38.94677778,7.474,7.007,5.875,2.577,13.209662,14.974903,11.941104,9.532,8.765,8.199,0.467,1.132,3.298,3.033799,0.767,0.566,2.409104,0.725
219,WR,1,261.347,-43.49208333,8.296,7.883,7.115,6.45,10.126102,10.347543,9.733815,9.503,9.222,8.822,0.413,0.768,0.665,0.613728,0.281,0.4,0.230815,0.526
221,WR,1,262.7366667,-26.98638889,13.225,12.702,9.744,6.289,17.557905,18.784569,16.403152,13.883,13.221,12.717,0.523,2.958,3.455,2.381417,0.662,0.504,2.520152,-0.508
223,WR,1,263.2794583,-33.63983333,5.722,5.816,5.792,5.814,9.877721,11.099975,8.794463,7.091,6.188,5.913,-0.094,0.024,-0.022,2.305512,0.903,0.275,1.703463,0.191
225,WR,1,264.101875,-32.90875,4.924,3.71,3.708,3.55,12.446653,13.785832,11.30393,9.043,7.524,6.198,1.214,0.002,0.158,2.481902,1.519,1.326,2.26093,1.274
226,WR,1,264.2234167,-34.04355556,7.701,7.533,7.028,6.05,10.395141,11.033952,9.601456,8.502,8.215,8.009,0.168,0.505,0.978,1.432496,0.287,0.206,1.099456,0.308
227,WR,1,264.30725,-33.46555556,6.52,6.193,5.464,4.499,10.887365,12.000063,9.828931,8.091,7.548,7.045,0.327,0.729,0.965,2.171132,0.543,0.503,1.737931,0.525
228,WR,1,265.3043333,-30.54177778,2.485,1.816,-0.501,-0.752,15.328769,19.232588,13.674655,9.143,6.505,4.332,0.669,2.317,0.251,5.557933,2.638,2.173,4.531655,1.847
229,WR,1,265.5406667,-32.55691667,6.995,6.612,5.78,4.743,11.747392,12.872486,10.675444,8.846,8.272,7.715,0.383,0.832,1.037,2.197042,0.574,0.557,1.829444,0.72
232,WR,1,266.2875417,-31.83775,6.97,6.569,6.015,4.9,13.165448,15.027873,11.832849,9.623,8.779,7.886,0.401,0.554,1.115,3.195024,0.844,0.893,2.209849,0.916
335,WR,1,270.1430417,-22.79441667,6.891,6.548,5.855,4.605,12.59829,14.513636,11.301308,8.831,8.102,7.573,0.343,0.693,1.25,3.212328,0.729,0.529,2.470308,0.682
336,WR,1,270.4297917,-32.71533333,5.34,4.413,4.17,3.927,8.564347,8.780483,8.174862,7.75,7.207,6.37,0.927,0.243,0.243,0.605621,0.543,0.837,0.424862,1.03
338,WR,1,270.59775,-23.57708333,5.29,4.417,4.144,3.058,10.58728,12.294648,9.332747,7.035,6.254,5.729,0.873,0.273,1.086,2.961901,0.781,0.525,2.297747,0.439
339,WR,1,271.1819167,-21.1585,3.111,1.669,1.454,1.27,11.096997,12.06822,10.109542,7.938,6.281,4.815,1.442,0.215,0.184,1.958678,1.657,1.466,2.171542,1.704
340,WR,1,271.1920833,-21.85755556,7.53,7.098,6.061,5.665,12.350345,13.618989,11.221024,9.375,8.692,8.192,0.432,1.037,0.396,2.397965,0.683,0.5,1.846024,0.662
342,WR,1,271.3572083,-23.00566667,6.676,6.547,6.044,5.203,9.449925,10.039536,8.68385,7.665,7.341,7.104,0.129,0.503,0.841,1.355686,0.324,0.237,1.01885,0.428
344,WR,1,271.9873333,-19.39913889,5.505,4.861,4.31,3.13,9.210921,9.820375,8.414058,7.118,6.716,6.223,0.644,0.551,1.18,1.406317,0.402,0.493,1.296058,0.718
345,WR,1,272.118625,-21.25311111,6.273,5.935,5.259,4.388,7.502402,7.491942,7.534767,7.277,7.143,6.51,0.338,0.676,0.871,-0.042825,0.134,0.633,0.257767,0.237
350,WR,1,272.43775,-20.28622222,9.286,8.784,7.169,4.174,18.704056,21.243225,16.997782,12.583,11.058,10.135,0.502,1.615,2.995,4.245443,1.525,0.923,4.414782,0.849
351,WR,1,273.3091667,-17.89541667,7.237,6.825,6.29,5.845,14.461321,17.379345,12.965367,9.619,8.597,7.937,0.412,0.535,0.445,4.413978,1.022,0.66,3.346367,0.7
352,WR,1,273.4269583,-17.47008333,7.605,7.06,6.599,6.353,16.96476,21.699724,15.166284,11.206,9.7,8.569,0.545,0.461,0.246,6.53344,1.506,1.131,3.960284,0.964
354,WR,1,274.7806667,-11.63311111,4.513,3.63,3.763,2.707,8.786692,9.286333,8.079405,7.016,6.283,5.492,0.883,-0.133,1.056,1.206928,0.733,0.791,1.063405,0.979
355,WR,1,274.8424583,-16.05347222,7.189,6.833,6.333,3.415,12.981589,14.841048,11.647438,9.088,8.3,7.761,0.356,0.5,2.918,3.19361,0.788,0.539,2.559438,0.572
356,WR,1,275.7642917,-13.16680556,7.803,7.33,6.631,5.786,14.519843,16.377367,13.162087,10.34,9.283,8.266,0.473,0.699,0.845,3.21528,1.057,1.017,2.822087,0.463
357,WR,1,275.8180833,-13.72391667,6.766,6.369,5.658,2.647,11.424642,12.225211,10.514838,8.98,8.426,7.608,0.397,0.711,3.011,1.710373,0.554,0.818,1.534838,0.842
358,WR,1,276.2509583,-10.55658333,9.57,9.202,8.276,6.808,16.593523,19.117973,15.124796,12.21,11.236,10.611,0.368,0.926,1.468,3.993177,0.974,0.625,2.914796,1.041
359,WR,1,276.3750417,-14.64472222,6.567,6.228,5.489,4.632,11.103569,11.972792,9.859586,7.992,7.416,6.945,0.339,0.739,0.857,2.113206,0.576,0.471,1.867586,0.378
360,WR,1,276.4712083,-13.47563889,8.143,7.743,6.769,5.994,13.914737,15.750139,12.630209,10.317,9.521,8.962,0.4,0.974,0.775,3.11993,0.796,0.559,2.313209,0.819
361,WR,1,276.767875,-12.38130556,6.541,5.901,5.064,2.002,11.489074,12.920021,10.323075,8.209,7.566,6.955,0.64,0.837,3.062,2.596946,0.643,0.611,2.114075,0.414
362,WR,1,277.0491667,-10.42844444,4.806,2.971,2.257,1.752,12.724837,15.168312,11.326022,8.356,6.927,5.629,1.835,0.714,0.505,3.84229,1.429,1.298,2.970022,0.823
364,WR,1,277.7604583,-6.59713889,6.198,5.387,5.124,4.951,12.435968,13.591032,11.371271,9.668,8.493,7.355,0.811,0.263,0.173,2.219761,1.175,1.138,1.703271,1.157
365,WR,1,277.818875,-10.15697222,7.249,6.919,6.24,5.161,13.101437,15.268478,11.732878,9.093,8.287,7.632,0.33,0.679,1.079,3.5356,0.806,0.655,2.639878,0.383
367,WR,1,279.072,-7.08530556,6.007,5.687,5.669,4.719,18.23703,21.70367,15.976214,10.343,8.399,7.381,0.32,0.018,0.95,5.727456,1.944,1.018,5.633214,1.374
368,WR,1,279.0695,-7.08316667,7.018,6.609,6.311,4.105,17.909113,21.52312,16.096018,10.569,8.664,7.584,0.409,0.298,2.206,5.427102,1.905,1.08,5.527018,0.566
370,WR,1,279.8245833,-10.09194444,6.158,5.343,4.916,4.75,11.563539,12.266221,10.735898,9.5,8.43,7.265,0.815,0.427,0.166,1.530323,1.07,1.165,1.235898,1.107
371,WR,1,280.0360417,-3.492,9.637,9.252,8.344,7.2,15.856789,18.285892,14.418847,11.766,10.864,10.295,0.385,0.908,1.144,3.867045,0.902,0.569,2.652847,0.658
372,WR,1,280.253625,-4.43736111,7.568,7.212,6.22,5.192,11.229914,12.042062,10.262982,8.899,8.406,8.007,0.356,0.992,1.028,1.77908,0.493,0.399,1.363982,0.439
373,WR,1,280.2945833,-4.85752778,8.713,8.218,7.088,5.581,15.23321,17.84844,13.81471,11.05,10.17,9.445,0.495,1.13,1.507,4.03373,0.88,0.725,2.76471,0.732
375,WR,1,280.5262917,-3.80625,8.227,7.603,6.921,5.227,18.67998,22.432755,16.917244,11.946,10.216,9.162,0.624,0.682,1.694,5.515511,1.73,1.054,4.971244,0.935
376,WR,1,280.5344583,-3.85083333,8.485,7.855,6.955,3.846,18.258959,22.97649,16.529106,11.845,10.26,9.267,0.63,0.9,3.109,6.447384,1.585,0.993,4.684106,0.782
377,WR,1,280.5352917,-3.82647222,8.69,8.187,8.021,3.213,18.23363,22.259691,16.528141,12.394,10.828,9.746,0.503,0.166,4.808,5.73155,1.566,1.082,4.134141,1.056
379,WR,1,281.0547917,-3.79938889,4.852,3.692,3.435,2.974,11.081537,12.135178,10.071271,8.295,7.056,5.773,1.16,0.257,0.461,2.063907,1.239,1.283,1.776271,0.921
381,WR,1,282.3639167,-1.07241667,8.753,8.42,8.243,7.365,15.179286,17.425602,13.774144,10.943,10.068,9.473,0.333,0.177,0.878,3.651458,0.875,0.595,2.831144,0.72
382,WR,1,285.9959167,-4.31722222,8.422,8.05,7.274,6.552,10.847903,11.210781,10.286436,9.524,9.282,8.917,0.372,0.776,0.722,0.924345,0.242,0.365,0.762436,0.495
384,WR,1,287.074875,8.48625,7.902,7.431,6.668,5.693,15.569411,18.694485,14.014058,10.592,9.47,8.707,0.471,0.763,0.975,4.680427,1.122,0.763,3.422058,0.805
385,WR,1,287.878625,16.86058333,7.119,6.573,4.705,0.488,10.608558,11.318245,9.770558,8.578,8.179,7.732,0.546,1.868,4.217,1.547687,0.399,0.447,1.192558,0.613
386,WR,1,288.1005417,9.958,7.981,7.556,7.202,6.12,19.12788,21.311457,17.255077,12.037,10.38,9.189,0.425,0.354,1.082,4.05638,1.657,1.191,5.218077,1.208
387,WR,1,290.1682917,13.84308333,9.933,9.51,8.445,5.942,20.001057,21.856264,18.178543,13.574,11.804,10.762,0.423,1.065,2.503,3.677721,1.77,1.042,4.604543,0.829
388,WR,1,292.0650417,19.55594444,7.791,7.403,5.112,3.066,11.934921,13.087426,10.853489,9.298,8.74,8.214,0.388,2.291,2.046,2.233937,0.558,0.526,1.555489,0.423
389,WR,1,292.5565,18.534,6.455,6.294,5.838,4.642,12.785782,15.077657,11.407854,8.646,7.835,7.332,0.161,0.456,1.196,3.669803,0.811,0.503,2.761854,0.877
390,WR,1,293.433375,19.37983333,8.232,7.585,6.36,5.891,13.303019,14.792027,12.107847,10.196,9.607,9.074,0.647,1.225,0.469,2.68418,0.589,0.533,1.911847,0.842
391,WR,1,294.984125,26.57844444,9.688,9.396,8.791,8.36,12.408564,12.930351,11.722542,10.703,10.397,10.09,0.292,0.605,0.431,1.207809,0.306,0.307,1.019542,0.402
392,WR,1,296.5664167,28.27194444,8.432,8.18,7.458,6.43,10.023361,10.215743,9.653666,9.182,9.015,8.761,0.252,0.722,1.028,0.562077,0.167,0.254,0.471666,0.329
393,WR,1,297.1341667,18.201,9.173,8.896,8.195,7.206,10.353326,10.40033,10.190271,9.969,9.836,9.623,0.277,0.701,0.989,0.210059,0.133,0.213,0.221271,0.45
394,WR,1,297.0760833,30.44794444,9.693,9.422,8.598,7.821,12.69563,13.16496,12.029373,11.083,10.72,10.404,0.271,0.824,0.777,1.135587,0.363,0.316,0.946373,0.711
395,WR,1,299.802875,31.45247222,6.937,6.603,5.753,3.222,11.228698,12.333166,10.170941,8.454,7.866,7.446,0.334,0.85,2.531,2.162225,0.588,0.42,1.716941,0.509
396,WR,1,300.0796667,33.26416667,8.437,8.183,7.602,5.645,11.512269,12.211514,10.678386,9.516,9.148,8.855,0.254,0.581,1.957,1.533128,0.368,0.293,1.162386,0.418
397,WR,1,300.4155417,32.57163889,8.728,8.386,7.625,6.728,12.116094,12.740836,11.327366,10.178,9.755,9.046,0.342,0.761,0.897,1.41347,0.423,0.709,1.149366,0.318
398,WR,1,301.4888333,35.78833333,5.626,5.688,5.416,4.617,6.746422,6.811207,6.561241,6.319,6.315,6.247,-0.062,0.272,0.799,0.249966,0.004,0.068,0.242241,0.621
399,WR,1,302.559125,36.17636111,5.638,5.028,4.366,3.401,7.762833,7.939878,7.376791,6.715,6.516,6.162,0.61,0.662,0.965,0.563087,0.199,0.354,0.661791,0.524
400,WR,1,302.973,36.19733333,6.396,6.02,5.328,4.546,7.893081,8.013121,7.628222,7.232,7.113,6.663,0.376,0.692,0.782,0.384899,0.119,0.45,0.396222,0.267
401,WR,1,303.0272083,38.35491667,4.863,4.134,3.759,2.805,7.195736,7.375473,6.798029,6.127,5.899,5.561,0.729,0.375,0.954,0.577444,0.228,0.338,0.671029,0.698
402,WR,1,303.6323333,36.66097222,4.755,3.329,2.856,2.554,7.762959,7.947905,7.408814,6.98,6.767,6.185,1.426,0.473,0.302,0.539091,0.213,0.582,0.428814,1.43
403,WR,1,304.2500833,37.42325,6.158,5.871,5.239,4.321,7.930354,8.09597,7.493474,6.965,6.796,6.581,0.287,0.632,0.918,0.602496,0.169,0.215,0.528474,0.423
404,WR,1,304.2837917,41.12413889,7.946,7.386,6.471,5.38,13.792906,15.446307,12.546826,10.152,9.265,8.649,0.56,0.915,1.091,2.899481,0.887,0.616,2.394826,0.703
405,WR,1,304.8850833,38.73163889,5.918,5.506,4.908,4.001,7.768734,8.073058,7.262252,6.697,6.52,6.327,0.412,0.598,0.907,0.810806,0.177,0.193,0.565252,0.409
406,WR,1,305.1165417,43.85452778,3.806,2.226,1.92,1.554,6.641317,6.902983,6.188062,5.547,5.429,5.037,1.58,0.306,0.366,0.714921,0.118,0.392,0.641062,1.231
407,WR,1,305.3822083,36.92019444,5.888,5.369,4.914,3.228,9.337414,9.979942,8.533436,7.339,6.929,6.535,0.519,0.455,1.686,1.446506,0.41,0.394,1.194436,0.647
408,WR,1,305.43475,37.37511111,7.711,7.268,6.185,4.09,12.216424,13.21369,11.231692,9.538,8.889,8.596,0.443,1.083,2.095,1.981998,0.649,0.293,1.693692,0.885
409,WR,1,306.0258333,41.42583333,6.496,5.924,5.272,4.145,13.753464,16.196041,12.292465,9.273,8.092,7.122,0.572,0.652,1.127,3.903576,1.181,0.97,3.019465,0.626
410,WR,1,307.0944167,38.62191667,6.4,5.996,5.418,4.797,10.795362,11.618993,9.89293,8.579,8.102,7.458,0.404,0.578,0.621,1.726063,0.477,0.644,1.31393,1.058
411,WR,1,308.0125833,41.25566667,7.357,6.907,6.159,5.031,12.850557,14.315501,11.658707,9.407,8.593,7.71,0.45,0.748,1.128,2.656794,0.814,0.883,2.251707,0.353
412,WR,1,308.026125,40.80819444,5.742,5.187,4.708,3.691,10.625507,12.084069,9.451441,7.373,6.714,6.239,0.555,0.479,1.017,2.632628,0.659,0.475,2.078441,0.497
414,WR,1,308.9461667,41.37905556,4.751,4.069,3.973,3.016,11.065953,13.014169,9.700545,7.069,6.24,5.49,0.682,0.096,0.957,3.313624,0.829,0.75,2.631545,0.739
416,WR,1,310.33975,52.58752778,8.033,7.795,7.11,6.178,10.142819,10.497389,9.587643,8.759,8.533,8.318,0.238,0.685,0.932,0.909746,0.226,0.215,0.828643,0.285
417,WR,1,316.7987083,48.42672222,9.028,8.639,7.813,7.307,13.353935,14.34358,12.340921,10.615,10.057,9.609,0.389,0.826,0.506,2.002659,0.558,0.448,1.725921,0.581
418,WR,1,327.5232083,50.70686111,9.359,8.988,8.204,7.293,12.255256,12.648508,11.687359,10.723,10.313,9.602,0.371,0.784,0.911,0.961149,0.41,0.711,0.964359,0.243
419,WR,1,332.3893333,57.74180556,8.532,8.206,7.42,6.558,11.705532,12.274222,10.940134,9.76,9.364,9.008,0.326,0.786,0.862,1.334088,0.396,0.356,1.180134,0.476
420,WR,1,334.100125,55.62686111,9.568,9.255,8.482,7.61,11.388638,11.5618,11.042089,10.486,10.316,10.044,0.313,0.773,0.872,0.519711,0.17,0.272,0.556089,0.476
421,WR,1,334.69,56.12608333,7.044,6.811,6.069,4.097,8.818601,9.065335,8.374499,7.781,7.599,7.413,0.233,0.742,1.972,0.690836,0.182,0.186,0.593499,0.369
422,WR,1,336.8242083,56.25325,7.997,7.649,6.893,6.135,10.66729,11.016404,10.126584,9.301,9.007,8.287,0.348,0.756,0.758,0.88982,0.294,0.72,0.825584,0.29
423,WR,1,339.2247917,56.90580556,6.794,6.55,5.867,5.016,8.749723,8.986839,8.249526,7.482,7.34,7.161,0.244,0.683,0.851,0.737313,0.142,0.179,0.767526,0.367
424,WR,1,345.0421667,60.92733333,6.514,6.115,5.303,4.296,10.305713,11.08597,9.399571,7.938,7.443,7.03,0.399,0.812,1.007,1.686399,0.495,0.413,1.461571,0.516
425,WR,1,348.801625,60.4505,7.197,7.026,6.408,5.526,10.265836,10.277728,9.303251,8.218,7.94,7.727,0.171,0.618,0.882,0.974477,0.278,0.213,1.085251,0.53
426,WR,1,355.8774583,61.93002778,7.294,6.941,6.115,5.202,10.710156,11.392851,9.87553,8.638,8.201,7.811,0.353,0.826,0.913,1.517321,0.437,0.39,1.23753,0.517
428,WR,1,211.515,-60.45822222,8.767,8.527,7.995,7.516,14.590826,16.689531,13.229175,10.835,10.122,9.391,0.24,0.532,0.479,3.460356,0.713,0.731,2.394175,0.624
430,WR,1,240.10525,-52.05822222,8.888,8.385,7.805,7.561,17.81833,21.268883,16.138645,12.015,10.651,9.882,0.503,0.58,0.244,5.130238,1.364,0.769,4.123645,0.994
431,WR,1,240.109625,-52.18631389,8.575,8.039,7.483,6.688,17.110521,21.27109,15.420465,11.526,10.195,9.289,0.536,0.556,0.795,5.850625,1.331,0.906,3.894465,0.714
447,WR,1,249.3499167,-46.44133333,8.355,7.875,6.828,5.539,13.773248,15.789637,12.456736,10.27,9.594,8.933,0.48,1.047,1.289,3.332901,0.676,0.661,2.186736,0.578
450,WR,1,250.9182083,-45.96602778,8.541,8.167,7.539,6.429,14.666981,17.056711,13.273968,10.565,9.708,9.141,0.374,0.628,1.11,3.782743,0.857,0.567,2.708968,0.6
451,WR,1,252.8305417,-43.44869444,9.943,9.406,7.781,6.778,19.984528,21.634338,18.142128,13.562,11.934,10.946,0.537,1.625,1.003,3.49221,1.628,0.988,4.580128,1.003
452,WR,1,252.8737083,-43.89313889,10.828,10.21,10.294,8.46,19.428396,19.806217,17.59829,14.735,13.459,12.061,0.618,-0.084,1.834,2.207927,1.276,1.398,2.86329,1.233
455,WR,1,257.8688333,-39.22133333,9.728,9.175,7.663,4.421,20.553926,21.888308,18.779615,13.984,12.202,10.981,0.553,1.512,3.242,3.108693,1.782,1.221,4.795615,1.253
458,WR,1,258.5398333,-38.18913889,10.729,10.164,8.888,5.385,20.795876,21.652554,19.061783,14.339,12.778,11.588,0.565,1.276,3.503,2.590771,1.561,1.19,4.722783,0.859
460,WR,1,265.3062917,-30.06141667,9.463,8.815,9.523,6.147,20.13661,22.046812,18.354422,13.52,11.699,10.558,0.648,-0.708,3.376,3.69239,1.821,1.141,4.834422,1.095
462,WR,1,268.8342083,-24.12733333,9.578,9.26,8.626,7.993,16.100586,18.523708,14.688568,11.844,10.948,10.318,0.318,0.634,0.633,3.83514,0.896,0.63,2.844568,0.74
464,WR,1,269.9509167,-22.24786111,8.629,8.184,6.994,2.189,16.436249,19.42192,14.886448,11.396,10.29,9.474,0.445,1.19,4.805,4.535472,1.106,0.816,3.490448,0.845
468,WR,1,276.4734167,-12.83422222,8.522,8.034,8.238,5.851,17.221752,20.189877,15.53908,11.529,10.126,9.281,0.488,-0.204,2.387,4.650797,1.403,0.845,4.01008,0.759
469,WR,1,278.4484583,-9.38552778,8.668,8.055,7.571,6.578,18.609074,21.806215,16.79049,12.18,10.523,9.36,0.613,0.484,0.993,5.015725,1.657,1.163,4.61049,0.692
472,WR,1,279.613375,-7.17922222,9.718,9.117,8.674,6.269,20.286036,21.684223,18.318832,13.643,11.727,10.589,0.601,0.443,2.405,3.365391,1.916,1.138,4.675832,0.871
474,WR,1,279.8940833,-5.73975,8.804,8.322,5.286,-0.567,17.54033,21.73298,15.793758,11.827,10.488,9.556,0.482,3.036,5.853,5.939222,1.339,0.932,3.966758,0.752
475,WR,1,279.9272083,-6.69622222,9.46,8.978,7.861,5.367,20.070036,21.531837,18.252287,13.274,11.498,10.502,0.482,1.117,2.494,3.27955,1.776,0.996,4.978287,1.042
477,WR,1,280.3919583,-5.06702778,7.827,7.416,6.846,4.098,15.07675,18.2331,13.548855,10.224,9.209,8.513,0.411,0.57,2.748,4.684245,1.015,0.696,3.324855,0.686
479,WR,1,280.9152083,-2.49330556,10.258,9.589,8.671,7.849,17.071,18.678333,15.868608,13.415,12.236,11.473,0.669,0.918,0.822,2.809725,1.179,0.763,2.453608,1.215
480,WR,1,280.9917917,-2.75480556,7.982,7.576,6.639,5.284,14.098883,16.44131,12.713459,10.002,9.158,8.533,0.406,0.937,1.355,3.727851,0.844,0.625,2.711459,0.551
483,WR,1,282.7948333,-1.50097222,8.809,8.526,7.743,7.243,13.947558,15.662726,12.700442,10.421,9.755,9.341,0.283,0.783,0.5,2.962284,0.666,0.414,2.279442,0.532
490,WR,1,285.3629583,3.86511111,9.02,8.39,8.34,7.012,20.448479,21.757498,18.776882,14.248,12.267,10.989,0.63,0.05,1.328,2.980616,1.981,1.278,4.528882,1.969
493,WR,1,289.0765833,12.78036111,10.191,9.739,9.384,8.286,17.783617,21.04719,16.151255,12.955,11.816,10.766,0.452,0.355,1.098,4.895935,1.139,1.05,3.196255,0.575
494,WR,1,289.3866667,14.14111111,11.019,10.556,9.9,7.81,18.83851,21.802637,17.23438,13.902,12.723,11.667,0.463,0.656,2.09,4.568257,1.179,1.056,3.33238,0.648
497,WR,1,290.723375,14.14716667,8.462,7.777,4.388,-0.152,18.818907,22.10745,17.038511,12.668,10.915,9.676,0.685,3.389,4.54,5.068939,1.753,1.239,4.370511,1.214
498,WR,1,290.726875,14.19108333,8.269,7.606,4.615,1.983,18.470568,21.760216,16.771406,12.829,11.021,9.583,0.663,2.991,2.632,4.98881,1.808,1.438,3.942406,1.314
499,WR,1,291.1954583,17.24027778,9.238,8.721,7.425,5.655,18.538939,21.968153,16.774057,12.654,11.186,10.251,0.517,1.296,1.77,5.194096,1.468,0.935,4.120057,1.013
500,WR,1,155.8699583,-57.77483333,7.569,7.16,5.418,-1.165,15.881331,18.59136,14.362838,10.596,9.197,8.339,0.409,1.742,6.583,4.228522,1.399,0.858,3.766838,0.77
502,WR,1,198.0377083,-62.72408333,6.798,6.307,9.761,-0.04,16.39007,21.068043,14.679665,10.208,8.567,7.577,0.491,-3.454,9.801,6.388378,1.641,0.99,4.471665,0.779
503,WR,1,198.1060833,-62.74494444,7.177,6.618,5.735,0.347,15.039383,18.254295,13.502635,9.809,8.477,7.649,0.559,0.883,5.388,4.75166,1.332,0.828,3.693635,0.472
510,WR,1,215.1280833,-60.80616667,9.296,8.674,7.885,6.615,20.53997,21.717386,18.691967,13.619,11.632,10.383,0.622,0.789,1.27,3.025419,1.987,1.249,5.072967,1.087
518,WR,1,248.091875,-47.79513889,10.569,9.809,8.574,5.805,18.280758,19.358997,17.28359,14.966,12.96,11.63,0.76,1.235,2.769,2.075407,2.006,1.33,2.31759,1.061
520,WR,1,248.773125,-47.28708333,9.499,8.906,7.97,4.954,21.092672,22.153301,19.369965,13.603,11.618,10.462,0.593,0.936,3.016,2.783336,1.985,1.156,5.766965,0.963
523,WR,1,251.9417917,-45.98469444,8.571,8.22,8.155,6.247,16.870462,21.217539,15.175386,11.116,9.837,9.098,0.351,0.065,1.908,6.042153,1.279,0.739,4.059386,0.527
525,WR,1,257.887625,-39.17769444,8.382,7.687,9.316,3.583,20.040598,21.896584,18.180819,12.37,10.426,9.189,0.695,-1.629,5.733,3.715765,1.944,1.237,5.810819,0.807
526,WR,1,273.17125,-18.44177778,10.225,9.549,8.421,4.716,20.931541,21.905334,19.24943,13.803,11.965,10.918,0.676,1.128,3.705,2.655904,1.838,1.047,5.44643,0.693
527,WR,1,273.3437083,-17.89730556,7.871,7.578,7.235,4.752,15.163286,18.13192,13.656455,10.305,9.269,8.659,0.293,0.343,2.483,4.475465,1.036,0.61,3.351455,0.788
528,WR,1,276.5255,-13.06961111,7.351,6.963,6.78,5.767,13.273623,14.974079,12.02381,9.589,8.822,8.299,0.388,0.183,1.013,2.950269,0.767,0.523,2.43481,0.948
529,WR,1,277.7216667,-10.327,8.761,8.516,7.756,6.811,14.106793,15.998708,12.817898,10.676,9.908,9.429,0.245,0.76,0.945,3.18081,0.768,0.479,2.141898,0.668
530,WR,1,279.4645417,-6.14494444,7.934,7.116,6.544,5.105,19.266424,21.92772,17.35254,12.728,10.737,9.305,0.818,0.572,1.439,4.57518,1.991,1.432,4.62454,1.371
531,WR,1,280.510625,-3.94063889,8.716,8.077,7.433,6.132,20.567554,21.908447,18.868942,12.857,10.824,9.659,0.639,0.644,1.301,3.039505,2.033,1.165,6.011942,0.943
535,WR,1,283.1820417,0.14488889,8.683,8.179,7.725,6.481,19.587564,22.059324,17.899591,12.49,10.684,9.614,0.504,0.454,1.244,4.159733,1.806,1.07,5.409591,0.931
536,WR,1,283.513,1.41411111,9.058,8.57,8.288,6.258,19.473534,21.580044,17.686983,12.806,11.059,9.99,0.488,0.282,2.03,3.893061,1.747,1.069,4.880983,0.932
